"Origin","Destin","Flow"
483,105,1
483,131,1
483,132,1
483,133,1
483,216,3
483,279,1
483,289,8
483,292,7
483,297,16
483,298,4
483,301,47
483,302,115
483,303,111
483,304,3
483,326,25
483,330,5
483,332,1
483,334,1
483,338,62
483,341,1
483,347,6
483,359,5
483,363,1
483,368,2
483,374,30
483,396,2
483,414,1
483,446,2
483,479,9
483,484,904
483,491,829
483,503,2
483,507,12
483,522,7
483,523,3
483,534,4
483,544,5
483,695,1
483,806,1
483,978,7
483,980,5
483,981,60
483,983,30
484,1,1
484,13,3
484,16,128
484,20,1
484,51,1
484,104,1
484,131,2
484,132,2
484,133,1
484,151,2
484,213,2
484,216,1
484,244,2
484,289,10
484,292,8
484,297,16
484,298,4
484,301,64
484,302,184
484,303,143
484,304,7
484,326,17
484,330,1
484,332,2
484,338,3
484,347,5
484,359,4
484,363,3
484,368,1
484,374,27
484,386,1
484,406,1
484,446,5
484,479,5
484,484,1117
484,491,993
484,503,4
484,507,15
484,519,1
484,522,8
484,539,4
484,543,1
484,544,2
484,683,1
484,744,2
484,806,1
484,858,2
484,978,4
484,980,3
484,981,26
484,983,10
485,151,1
485,209,2
485,216,1
485,303,1
485,374,1
485,405,573
485,406,128
485,408,11
485,414,1885
485,420,2
485,429,2
485,446,14
485,479,1
485,519,1
485,534,15
485,658,3
485,707,11
485,713,6
485,720,2
485,722,1
485,730,1
485,744,2
485,801,18
485,804,23
485,806,38
485,810,28
485,823,1
485,850,3
485,858,2
485,928,1
485,946,1
485,971,1
485,976,8
485,980,7
485,981,1
486,659,2
486,722,1
487,191,1
487,213,1
487,301,3
487,303,1
487,405,1
487,406,1
487,429,2
487,534,15
487,713,2
487,720,481
487,773,10
487,790,1
487,801,8
487,804,20
487,806,11
487,810,22
487,846,1
487,850,21
487,858,1
487,976,2
487,980,1
488,1,3
488,13,2
488,16,448
488,105,1
488,213,2
488,226,1
488,289,2
488,293,1
488,298,19
488,300,3
488,301,17
488,302,75
488,303,176
488,304,4
488,326,12
488,330,1
488,334,1
488,347,6
488,359,3
488,363,4
488,374,56
488,406,3
488,479,568
488,491,5
488,503,404
488,507,2
488,522,1
488,543,3
488,858,1
488,980,1
488,981,1
489,1,176
489,13,1
489,16,454
489,131,6
489,132,2
489,196,1
489,204,1
489,213,1
489,216,1
489,225,1
489,226,1
489,289,2
489,298,20
489,300,3
489,301,6
489,302,44
489,303,189
489,304,14
489,326,5
489,330,4
489,332,1
489,334,1
489,347,1
489,359,3
489,363,4
489,368,3
489,406,1
489,479,700
489,491,2
489,503,4
489,507,2
489,522,2
489,539,1
489,541,1
489,550,1
489,580,1
489,623,1
489,647,1
489,651,1
489,661,1
489,773,1
489,790,1
489,806,2
489,841,1
489,946,1
489,980,3
489,981,1
490,16,15
490,62,1
490,204,15
490,213,9
490,216,17
490,244,9
490,289,1
490,301,3
490,302,6
490,303,5
490,326,8
490,338,7
490,359,1
490,374,1
490,406,2
490,414,1
490,446,6
490,479,1
490,484,25
490,491,16
490,525,5
490,544,314
490,739,2
490,766,26
490,858,1
490,971,214
490,978,1
490,980,29
490,981,6
490,983,6
491,1,1
491,13,1
491,16,69
491,20,1
491,175,1
491,213,2
491,216,2
491,289,7
491,292,3
491,297,4
491,298,2
491,301,28
491,302,100
491,303,50
491,304,1
491,326,5
491,332,1
491,347,2
491,359,2
491,368,2
491,374,33
491,446,2
491,479,5
491,484,228
491,491,928
491,503,11
491,507,3
491,519,1
491,522,1
491,658,1
491,801,1
491,806,1
491,978,1
491,980,2
491,981,5
491,983,2
492,16,179
492,20,1
492,51,6
492,64,2
492,104,1
492,132,1
492,191,1
492,204,1
492,209,1
492,213,4
492,216,2
492,225,5
492,235,1
492,255,1
492,289,8
492,292,2
492,293,3
492,297,11
492,298,5
492,300,1
492,301,71
492,302,310
492,303,128
492,304,3
492,326,10
492,330,2
492,332,2
492,334,1
492,335,1
492,338,1
492,341,2
492,347,3
492,359,7
492,368,1
492,374,33
492,406,1
492,446,4
492,450,1
492,479,5
492,484,378
492,491,2233
492,503,2
492,507,3
492,522,1
492,523,2
492,534,1
492,543,2
492,568,1
492,592,1
492,599,1
492,651,1
492,658,1
492,682,1
492,739,4
492,769,1
492,780,1
492,810,1
492,841,2
492,939,4
492,978,5
492,980,4
492,981,13
492,983,6
493,1,1
493,13,5
493,16,162
493,33,1
493,57,1
493,132,1
493,133,2
493,151,3
493,209,3
493,213,4
493,216,2
493,289,13
493,292,11
493,293,2
493,297,13
493,298,5
493,300,2
493,301,52
493,302,274
493,303,113
493,304,10
493,326,15
493,330,3
493,332,3
493,338,2
493,347,4
493,359,5
493,363,1
493,368,2
493,374,47
493,384,1
493,405,1
493,445,1
493,446,8
493,479,16
493,484,438
493,491,2594
493,503,13
493,507,4
493,519,2
493,522,5
493,534,1
493,670,1
493,682,1
493,720,1
493,733,1
493,744,1
493,892,1
493,971,1
493,978,4
493,980,1
493,981,20
493,983,8
494,1,1
494,13,2
494,16,180
494,50,2
494,57,2
494,64,1
494,104,1
494,133,3
494,151,2
494,204,1
494,209,1
494,213,3
494,216,2
494,225,2
494,270,1
494,289,7
494,292,9
494,297,84
494,298,10
494,301,79
494,302,714
494,303,395
494,304,11
494,326,6
494,330,2
494,332,4
494,338,1
494,341,2
494,347,4
494,359,3
494,368,5
494,374,13
494,446,1
494,479,26
494,484,109
494,491,533
494,519,5
494,522,2
494,523,1
494,543,2
494,544,1
494,572,1
494,658,2
494,713,1
494,739,1
494,771,1
494,818,1
494,841,1
494,895,1
494,971,2
494,980,1
494,981,11
494,983,1
495,1,1
495,13,4
495,16,209
495,20,1
495,22,1
495,104,1
495,133,1
495,151,2
495,209,1
495,216,5
495,225,3
495,289,8
495,292,7
495,293,7
495,297,138
495,298,11
495,301,58
495,302,735
495,303,371
495,304,19
495,326,19
495,330,2
495,332,3
495,334,3
495,338,3
495,347,6
495,359,2
495,368,3
495,374,2
495,405,1
495,406,2
495,450,1
495,469,1
495,479,27
495,484,65
495,491,272
495,507,3
495,519,9
495,522,16
495,543,3
495,617,1
495,681,1
495,683,1
495,695,2
495,744,1
495,801,1
495,846,1
495,858,3
495,980,1
495,981,8
495,983,9
496,13,1
496,16,83
496,105,1
496,191,1
496,204,1
496,216,1
496,289,8
496,292,6
496,297,64
496,298,2
496,301,28
496,302,340
496,303,244
496,304,16
496,326,18
496,330,1
496,332,1
496,335,1
496,347,6
496,359,1
496,479,7
496,484,30
496,491,268
496,503,1
496,507,2
496,519,3
496,522,8
496,739,1
496,804,1
496,858,1
496,978,2
496,981,5
496,983,2
497,1,36
497,13,2
497,16,228
497,20,3
497,22,1
497,51,1
497,57,1
497,131,1
497,132,6
497,133,2
497,191,1
497,209,1
497,216,1
497,225,2
497,289,1
497,298,24
497,300,1
497,301,51
497,302,29
497,303,226
497,304,19
497,326,29
497,330,3
497,332,1
497,334,1
497,341,1
497,347,4
497,359,2
497,363,3
497,374,79
497,414,1
497,479,708
497,491,2
497,503,209
497,522,4
497,534,3
497,543,2
497,556,1
497,647,1
497,739,5
497,744,1
497,858,2
497,892,3
497,895,3
497,971,1
497,980,2
497,981,1
497,983,2
498,1,1
498,13,1
498,16,84
498,132,1
498,289,6
498,292,2
498,297,125
498,298,14
498,301,23
498,302,170
498,303,163
498,304,8
498,326,8
498,330,2
498,335,2
498,338,1
498,347,3
498,368,2
498,405,1
498,446,1
498,479,1
498,484,4
498,491,4
498,503,1
498,507,1
498,519,2
498,730,1
498,739,1
498,980,1
498,981,5
499,13,2
499,16,231
499,62,2
499,209,1
499,216,2
499,225,1
499,255,1
499,289,10
499,292,9
499,297,255
499,298,29
499,301,51
499,302,755
499,303,480
499,304,23
499,326,7
499,330,2
499,332,1
499,334,1
499,338,2
499,347,6
499,359,6
499,368,5
499,374,1
499,406,1
499,479,10
499,484,2
499,491,11
499,507,5
499,519,3
499,522,3
499,523,3
499,534,2
499,572,1
499,658,1
499,739,2
499,787,1
499,936,1
499,978,1
499,981,6
499,983,3
500,13,2
500,16,139
500,131,2
500,132,1
500,133,3
500,175,1
500,201,1
500,225,1
500,289,10
500,292,64
500,293,19
500,297,371
500,298,19
500,301,36
500,302,165
500,303,529
500,304,69
500,326,47
500,330,5
500,332,3
500,334,9
500,335,1
500,341,3
500,347,65
500,359,10
500,363,2
500,368,1
500,374,1
500,479,7
500,484,3
500,491,2
500,507,12
500,519,19
500,522,185
500,523,11
500,534,3
500,539,1
500,543,2
500,544,1
500,556,1
500,647,1
500,658,1
500,744,1
500,810,1
500,836,2
500,842,1
500,895,1
500,978,2
500,981,6
501,13,2
501,16,131
501,62,1
501,131,1
501,191,1
501,213,1
501,216,1
501,289,7
501,292,20
501,293,1
501,297,476
501,298,19
501,300,1
501,301,53
501,302,239
501,303,558
501,304,25
501,326,22
501,330,6
501,332,3
501,334,3
501,335,2
501,338,1
501,347,14
501,359,3
501,368,5
501,374,3
501,386,1
501,429,1
501,479,7
501,484,3
501,491,10
501,507,6
501,519,12
501,522,18
501,523,7
501,525,1
501,543,2
501,572,1
501,651,1
501,730,2
501,787,1
501,804,1
501,841,1
501,858,4
501,978,1
501,980,1
501,981,4
501,983,2
502,1,3
502,13,5
502,16,134
502,64,1
502,123,1
502,191,1
502,289,6
502,292,5
502,297,156
502,298,20
502,301,29
502,302,493
502,303,351
502,304,19
502,326,11
502,330,4
502,332,1
502,347,5
502,368,2
502,374,1
502,406,1
502,479,7
502,484,4
502,491,32
502,507,1
502,519,6
502,522,9
502,617,1
502,978,1
502,981,3
502,983,2
503,1,2
503,13,4
503,16,486
503,20,11
503,34,2
503,50,2
503,51,1
503,133,1
503,151,1
503,201,1
503,204,2
503,213,2
503,216,6
503,279,1
503,289,5
503,298,14
503,300,15
503,301,26
503,302,58
503,303,272
503,304,21
503,326,17
503,330,5
503,347,7
503,363,2
503,368,3
503,374,261
503,479,403
503,484,2
503,491,27
503,503,1789
503,507,1
503,519,1
503,522,1
503,534,1
503,539,1
503,543,2
503,739,1
503,806,1
503,818,2
503,892,1
503,980,1
503,981,4
504,1,4
504,16,315
504,20,3
504,34,1
504,50,1
504,51,4
504,104,2
504,132,2
504,133,1
504,209,1
504,213,1
504,216,1
504,289,1
504,292,2
504,297,1
504,298,24
504,300,4
504,301,37
504,302,133
504,303,189
504,304,15
504,326,7
504,330,6
504,335,3
504,341,1
504,347,8
504,363,2
504,368,1
504,374,246
504,445,1
504,479,304
504,484,4
504,491,31
504,503,939
504,507,4
504,523,1
504,525,1
504,543,4
504,720,1
504,780,1
504,801,1
504,804,1
504,971,1
504,980,1
504,981,3
505,1,4
505,13,1
505,16,340
505,20,5
505,22,2
505,34,3
505,51,7
505,133,1
505,191,1
505,213,2
505,216,2
505,270,1
505,289,4
505,292,2
505,297,4
505,298,24
505,300,2
505,301,23
505,302,27
505,303,224
505,304,7
505,326,23
505,330,3
505,332,6
505,335,1
505,338,1
505,347,8
505,359,3
505,363,4
505,368,2
505,374,283
505,405,1
505,479,401
505,484,3
505,491,12
505,503,1081
505,523,1
505,534,1
505,541,1
505,739,2
505,744,1
505,768,1
505,773,1
505,981,7
505,983,2
506,1,5
506,13,1
506,16,231
506,20,3
506,22,1
506,51,2
506,64,1
506,133,1
506,213,4
506,225,3
506,289,1
506,297,4
506,298,14
506,300,2
506,301,10
506,302,34
506,303,110
506,304,8
506,326,6
506,330,4
506,347,2
506,359,2
506,368,2
506,374,96
506,450,1
506,479,331
506,491,6
506,503,457
506,522,2
506,523,1
506,625,1
506,733,1
506,769,1
506,801,2
506,971,1
507,1,4
507,13,1
507,16,161
507,22,3
507,51,1
507,131,2
507,132,1
507,133,2
507,153,1
507,191,2
507,216,2
507,225,2
507,235,1
507,270,1
507,289,12
507,292,726
507,293,216
507,297,8
507,298,6
507,301,50
507,302,16
507,303,84
507,304,10
507,326,115
507,330,8
507,332,5
507,334,18
507,335,1
507,338,23
507,341,4
507,347,49
507,359,12
507,363,8
507,368,22
507,374,2
507,443,1
507,446,2
507,450,1
507,479,2
507,484,6
507,491,7
507,507,4483
507,519,83
507,522,121
507,523,15
507,525,1
507,534,1
507,539,1
507,543,1
507,550,1
507,568,1
507,601,2
507,658,1
507,685,5
507,730,1
507,787,1
507,790,1
507,810,4
507,813,1
507,858,1
507,978,62
507,980,5
507,981,432
507,983,153
508,64,1
508,132,2
508,151,2
508,160,1
508,191,2
508,209,2
508,210,1
508,213,2
508,216,2
508,270,2
508,279,1
508,301,7
508,332,1
508,334,1
508,341,1
508,405,3
508,406,1
508,429,22
508,446,2
508,479,2
508,508,1580
508,534,196
508,655,1
508,658,1
508,713,4
508,720,2
508,739,7
508,768,1
508,801,272
508,804,909
508,806,228
508,810,289
508,816,2
508,850,24
508,858,2
508,936,1
508,961,3
508,976,1
509,151,2
509,160,2
509,213,1
509,216,2
509,279,1
509,341,1
509,405,516
509,406,44
509,408,5
509,414,427
509,446,4
509,479,1
509,534,5
509,544,1
509,664,1
509,682,1
509,707,1
509,713,2
509,720,2
509,730,2
509,739,1
509,801,1
509,804,4
509,806,10
509,810,7
509,936,1
509,976,1
509,980,2
509,981,1
510,13,1
510,16,149
510,51,1
510,57,1
510,64,1
510,105,2
510,131,2
510,132,1
510,133,3
510,169,1
510,191,1
510,204,1
510,209,1
510,213,2
510,216,3
510,218,1
510,226,1
510,244,2
510,289,8
510,292,1923
510,293,1218
510,297,11
510,298,3
510,300,3
510,301,51
510,302,26
510,303,160
510,304,21
510,326,212
510,330,9
510,332,16
510,334,20
510,335,4
510,338,6
510,341,2
510,347,144
510,359,30
510,363,9
510,368,31
510,374,4
510,406,1
510,445,1
510,446,3
510,479,4
510,484,2
510,491,10
510,507,2942
510,519,261
510,522,410
510,523,77
510,543,2
510,550,1
510,556,2
510,568,1
510,647,1
510,651,1
510,659,2
510,713,1
510,733,1
510,744,1
510,801,1
510,804,3
510,810,2
510,850,1
510,892,1
510,958,1
510,971,1
510,978,12
510,980,3
510,981,156
510,983,23
511,16,43
511,51,1
511,131,2
511,213,1
511,216,3
511,292,274
511,293,88
511,297,14
511,298,3
511,301,27
511,302,18
511,303,41
511,304,9
511,326,58
511,330,5
511,334,5
511,335,3
511,338,4
511,347,18
511,359,7
511,363,2
511,368,2
511,414,1
511,450,1
511,479,2
511,484,1
511,491,3
511,507,1136
511,519,40
511,522,60
511,523,7
511,543,2
511,600,1
511,685,1
511,771,1
511,858,1
511,895,1
511,971,1
511,978,6
511,981,150
511,983,12
512,13,1
512,16,62
512,20,1
512,62,2
512,64,1
512,80,1
512,104,2
512,133,1
512,160,1
512,169,1
512,191,1
512,209,1
512,213,6
512,279,2
512,292,17
512,293,3
512,297,5
512,298,3
512,301,37
512,302,18
512,303,140
512,304,31
512,326,65
512,330,22
512,332,2
512,334,6
512,335,5
512,341,5
512,347,265
512,359,59
512,363,10
512,368,16
512,374,1
512,396,1
512,479,2
512,491,1
512,507,7
512,519,41
512,522,1253
512,523,94
512,534,1
512,543,1
512,739,1
512,769,1
512,787,2
513,16,2
513,292,5
513,293,3
513,297,1
513,301,1
513,303,1
513,326,1
513,338,3
513,347,1
513,507,23
513,978,1
513,981,7
513,983,3
514,16,4
514,301,1
514,303,2
514,326,4
514,330,1
514,332,1
514,347,17
514,359,5
514,368,3
514,507,1
514,519,35
514,522,43
514,523,16
514,534,3
514,804,1
514,981,2
515,13,1
515,16,74
515,22,1
515,64,1
515,131,2
515,133,1
515,213,1
515,216,3
515,244,1
515,255,2
515,292,35
515,293,13
515,297,4
515,298,1
515,301,31
515,302,14
515,303,64
515,304,20
515,326,105
515,330,24
515,332,4
515,334,9
515,335,8
515,338,1
515,341,6
515,347,485
515,359,79
515,363,5
515,368,32
515,374,1
515,406,1
515,454,1
515,484,1
515,507,9
515,519,338
515,522,1137
515,523,299
515,534,4
515,539,1
515,543,1
515,568,1
515,670,1
515,739,3
515,780,2
515,787,1
515,810,2
515,858,1
515,980,3
515,981,1
515,983,3
516,16,51
516,51,1
516,104,1
516,132,2
516,213,3
516,216,4
516,255,1
516,292,44
516,293,8
516,297,1
516,301,39
516,302,7
516,303,65
516,304,5
516,326,99
516,330,32
516,332,4
516,334,13
516,335,8
516,341,6
516,347,479
516,359,122
516,363,7
516,368,32
516,374,1
516,450,1
516,469,1
516,479,1
516,503,1
516,507,7
516,519,249
516,522,2272
516,523,257
516,543,2
516,739,1
516,846,1
516,946,1
516,978,1
516,981,2
517,1,2
517,16,37
517,132,3
517,225,2
517,292,9
517,293,1
517,297,5
517,301,17
517,302,1
517,303,63
517,304,11
517,326,49
517,330,17
517,332,2
517,334,2
517,335,5
517,341,2
517,347,192
517,359,44
517,363,7
517,368,11
517,450,3
517,484,1
517,507,3
517,519,41
517,522,739
517,523,82
517,534,1
517,543,2
517,601,1
517,670,1
517,739,1
517,775,1
517,823,1
517,980,1
518,16,25
518,64,1
518,209,2
518,244,2
518,279,1
518,289,1
518,292,29
518,293,20
518,297,6
518,301,16
518,302,11
518,303,27
518,304,3
518,326,32
518,330,5
518,332,4
518,334,4
518,335,3
518,341,1
518,347,92
518,359,27
518,363,2
518,368,6
518,406,1
518,445,1
518,450,1
518,470,1
518,491,1
518,507,14
518,519,101
518,522,343
518,523,32
518,534,1
518,543,1
518,818,1
518,858,1
519,13,1
519,16,78
519,22,3
519,62,3
519,105,2
519,133,2
519,151,1
519,169,1
519,213,2
519,216,4
519,244,1
519,255,1
519,289,7
519,292,194
519,293,49
519,297,3
519,298,6
519,301,23
519,302,30
519,303,53
519,304,9
519,326,107
519,330,21
519,332,3
519,334,6
519,335,8
519,338,3
519,347,301
519,359,67
519,363,16
519,368,31
519,374,1
519,399,1
519,405,1
519,406,2
519,479,5
519,484,1
519,503,1
519,507,30
519,519,1551
519,522,706
519,523,126
519,534,1
519,544,1
519,568,1
519,638,1
519,664,1
519,739,1
519,801,6
519,806,1
519,846,1
519,850,1
519,858,2
519,928,1
519,980,1
519,981,7
519,983,4
520,13,1
520,16,45
520,213,2
520,216,1
520,244,2
520,289,2
520,292,953
520,293,246
520,297,2
520,298,3
520,301,19
520,302,8
520,303,30
520,304,4
520,326,86
520,330,4
520,332,2
520,334,8
520,335,2
520,338,2
520,347,69
520,359,17
520,363,2
520,368,9
520,374,2
520,384,2
520,484,2
520,491,2
520,507,101
520,519,306
520,522,232
520,523,26
520,572,1
520,647,1
520,739,1
520,981,14
521,13,2
521,16,76
521,64,1
521,216,3
521,244,1
521,289,5
521,292,1109
521,293,287
521,297,11
521,298,2
521,301,21
521,302,14
521,303,60
521,304,9
521,326,100
521,330,9
521,332,9
521,334,6
521,335,6
521,338,1
521,341,3
521,347,136
521,359,25
521,363,5
521,368,31
521,374,1
521,384,1
521,405,1
521,406,1
521,479,1
521,484,1
521,491,4
521,507,101
521,519,629
521,522,419
521,523,40
521,568,1
521,572,1
521,580,1
521,638,1
521,647,1
521,720,1
521,730,1
521,739,2
521,978,1
521,981,18
521,983,1
522,1,1
522,13,1
522,16,52
522,131,1
522,213,2
522,226,1
522,255,1
522,292,4
522,297,4
522,298,3
522,301,30
522,302,9
522,303,41
522,304,16
522,326,50
522,330,26
522,332,2
522,334,8
522,335,6
522,341,1
522,347,312
522,359,65
522,363,16
522,368,21
522,374,1
522,479,5
522,507,1
522,508,1
522,519,18
522,522,1028
522,523,89
522,534,1
522,588,1
522,600,1
522,651,1
522,670,1
522,685,1
522,787,1
522,810,3
522,842,3
522,927,1
522,958,1
522,980,1
522,981,1
522,983,1
523,1,1
523,13,1
523,16,80
523,51,2
523,64,1
523,131,4
523,132,1
523,191,1
523,209,1
523,213,3
523,216,4
523,225,2
523,235,2
523,244,1
523,292,10
523,293,5
523,298,2
523,301,46
523,302,7
523,303,45
523,304,15
523,326,153
523,330,47
523,332,7
523,334,16
523,335,19
523,341,3
